ID,Tweet,Candidate,Stance,Preproc_Tweet,Tokens
88559,"@Bridget_Otoo I was the first person  in the queue in my polling station to vote for @JDMahama and am super proud of it. 
#IVotedJohnMahama",John,1.0," i was the first person  in the queue in my polling station to vote for mahama and am super proud of it 
#ivotedjohnmahama","['i', 'wa', 'the', 'first', 'person', 'in', 'the', 'queue', 'in', 'my', 'poll', 'station', 'to', 'vote', 'for', 'mahama', 'and', 'am', 'super', 'proud', 'of', 'it', '#ivotedjohnmahama']"
88560,"#IVotedJohnMahama
Thank you sir @JDMahama for leading our party in this year's election. I'm proud of you. https://t.co/8VaFzonn4b",John,1.0,"#ivotedjohnmahama
thank you sir mahama for leading our party in this year's election i'm proud of you ","['#ivotedjohnmahama', 'thank', 'you', 'sir', 'mahama', 'for', 'lead', 'our', 'parti', 'in', 'thi', ""year'"", 'elect', ""i'm"", 'proud', 'of', 'you']"
88570,@JDMahama will forever be proud of you. Ã¢ï¿½Â¤Ã¯Â¸ï¿½Ã¢ï¿½Â¤Ã¯Â¸ï¿½,John,1.0,mahama will forever be proud of you ,"['mahama', 'will', 'forev', 'be', 'proud', 'of', 'you']"
88572,I am super proud of you....you gave them a great fight.....i love you @JDMahama .....Congratulations you are my winÃ¢â¬Â¦ https://t.co/vBKDzwEpTu,John,1.0,i am super proud of youyou gave them a great fighti love you mahama congratulations you are my win ,"['i', 'am', 'super', 'proud', 'of', 'youyou', 'gave', 'them', 'a', 'great', 'fighti', 'love', 'you', 'mahama', 'congratul', 'you', 'are', 'my', 'win']"
88592,@Bridget_Otoo thank you for acknowledging another comrade! IÃ¢â¬â¢m super proud of @JDMahama,John,1.0, thank you for acknowledging another comrade im super proud of mahama,"['thank', 'you', 'for', 'acknowledg', 'anoth', 'comrad', 'im', 'super', 'proud', 'of', 'mahama']"
88615,@new_northerner @Bridget_Otoo @JDMahama I voted @JDMahama  and I will do so a million times. Proud of him,John,1.0,  mahama i voted mahama  and i will do so a million times proud of him,"['mahama', 'i', 'vote', 'mahama', 'and', 'i', 'will', 'do', 'so', 'a', 'million', 'time', 'proud', 'of', 'him']"
88616,#Election2020 the son of the north we are so proud of you. You put up a good fight you are the winner. God bless ouÃ¢â¬Â¦ https://t.co/UziLEPEJwY,John,1.0,#election the son of the north we are so proud of you you put up a good fight you are the winner god bless ou ,"['#elect', 'the', 'son', 'of', 'the', 'north', 'we', 'are', 'so', 'proud', 'of', 'you', 'you', 'put', 'up', 'a', 'good', 'fight', 'you', 'are', 'the', 'winner', 'god', 'bless', 'ou']"
88627,Me too. I voted @JDMahama and I am proud of it. I will vote for him again any other day. #IvotedJohnMahama https://t.co/Nj0MfQ4gYt,John,1.0,me too i voted mahama and i am proud of it i will vote for him again any other day #ivotedjohnmahama ,"['me', 'too', 'i', 'vote', 'mahama', 'and', 'i', 'am', 'proud', 'of', 'it', 'i', 'will', 'vote', 'for', 'him', 'again', 'ani', 'other', 'day', '#ivotedjohnmahama']"
88636,I'm so proud I voted for you @JDMahama https://t.co/fsWbta4ZIi,John,1.0,i'm so proud i voted for you mahama ,"[""i'm"", 'so', 'proud', 'i', 'vote', 'for', 'you', 'mahama']"
88692,@Bridget_Otoo @JDMahama The Love is still deep. I and Ghanaian know you will come back stronger than this. You're aÃ¢â¬Â¦ https://t.co/IKhGhBlhp2,John,1.0, mahama the love is still deep i and ghanaian know you will come back stronger than this you're a ,"['mahama', 'the', 'love', 'is', 'still', 'deep', 'i', 'and', 'ghanaian', 'know', 'you', 'will', 'come', 'back', 'stronger', 'than', 'thi', ""you'r"", 'a']"
88697,@Bridget_Otoo @JDMahama Also happy to be one of the 6.2 million. Better luck next time. #GhanaElection2020,John,1.0, mahama also happy to be one of the  million better luck next time #ghanaelection,"['mahama', 'also', 'happi', 'to', 'be', 'one', 'of', 'the', 'million', 'better', 'luck', 'next', 'time', '#ghanaelect']"
88708,"To Ex President @JDMahama , that was a good fight, better luck in the future. Ã°Å¸â¡Â¬Ã°Å¸â¡Â­Ã°Å¸â¢ï¿½",John,1.0,to ex president mahama  that was a good fight better luck in the future ,"['to', 'ex', 'presid', 'mahama', 'that', 'wa', 'a', 'good', 'fight', 'better', 'luck', 'in', 'the', 'futur']"
88709,"God bless you President John Mahama @JDMahama  .

Proud of you so much . https://t.co/KhJyFlkR6m",John,1.0,"god bless you president john mahama mahama  

proud of you so much  ","['god', 'bless', 'you', 'presid', 'john', 'mahama', 'mahama', 'proud', 'of', 'you', 'so', 'much']"
88715,@JDMahama Proud of you Sir,John,1.0,mahama proud of you sir,"['mahama', 'proud', 'of', 'you', 'sir']"
88720,"@JDMahama No matter how dark it gets, the sun is going to rise again.... don't lose hope.

2024",John,1.0,"mahama no matter how dark it gets the sun is going to rise again don't lose hope

","['mahama', 'no', 'matter', 'how', 'dark', 'it', 'get', 'the', 'sun', 'is', 'go', 'to', 'rise', 'again', ""don't"", 'lose', 'hope']"
88735,@CoachOpeele @JDMahama he must be proud of himself ....good fight put up,John,1.0, mahama he must be proud of himself good fight put up,"['mahama', 'he', 'must', 'be', 'proud', 'of', 'himself', 'good', 'fight', 'put', 'up']"
88767,@JDMahama Better luck next time sir..,John,1.0,mahama better luck next time sir,"['mahama', 'better', 'luck', 'next', 'time', 'sir']"
88792,"And on another more serious note, @JDMahama you fought a good fight Ã°Å¸âÂªÃ°Å¸ï¿½Â½. Well done, Sir Ã°Å¸âï¿½Ã°Å¸ï¿½Â½. Persevere! #GhanaElections2020",John,1.0,and on another more serious note mahama you fought a good fight  well done sir  persevere #ghanaelections,"['and', 'on', 'anoth', 'more', 'seriou', 'note', 'mahama', 'you', 'fought', 'a', 'good', 'fight', 'well', 'done', 'sir', 'persever', '#ghanaelect']"
88825,"Well Done @JDMahama 
Better luck next time",John,1.0,"well done mahama 
better luck next time","['well', 'done', 'mahama', 'better', 'luck', 'next', 'time']"
88857,@JDMahama Good fight! The Umbrella Party is proud regardless!,John,1.0,mahama good fight the umbrella party is proud regardless,"['mahama', 'good', 'fight', 'the', 'umbrella', 'parti', 'is', 'proud', 'regardless']"
88869,Well done @JDMahama and @NJOAgyemang for doing up a splendid performance. I appreciate your good work.,John,1.0,well done mahama and  for doing up a splendid performance i appreciate your good work,"['well', 'done', 'mahama', 'and', 'for', 'do', 'up', 'a', 'splendid', 'perform', 'i', 'appreci', 'your', 'good', 'work']"
88894,"Congrats @JDMahama Sir you fought well. Ghana is proud.
#Election2020results 
#ElectionHQ",John,1.0,"congrats mahama sir you fought well ghana is proud
#electionresults 
#electionhq","['congrat', 'mahama', 'sir', 'you', 'fought', 'well', 'ghana', 'is', 'proud', '#electionresult', '#electionhq']"
88925,"Great fight my genera! I commend you, salute you, and continue to stand with you! @JDMahama Ã°Å¸â¢ï¿½Ã°Å¸ï¿½Â¿",John,1.0,great fight my genera i commend you salute you and continue to stand with you mahama ,"['great', 'fight', 'my', 'genera', 'i', 'commend', 'you', 'salut', 'you', 'and', 'continu', 'to', 'stand', 'with', 'you', 'mahama']"
88927,Love you Dad. You can be proud. ItÃ¢â¬â¢s all in GodÃ¢â¬â¢s hands.  @JDMahama,John,1.0,love you dad you can be proud its all in gods hands  mahama,"['love', 'you', 'dad', 'you', 'can', 'be', 'proud', 'it', 'all', 'in', 'god', 'hand', 'mahama']"
88944,"A simple advice for @JDMahama All is not lost. Concede peacefully and chill. If Ghanaians will, you'll come back in 2040 Ã°Å¸ËâÃ°Å¸ËâÃ°Å¸Ëâ",John,1.0,a simple advice for mahama all is not lost concede peacefully and chill if ghanaians will you'll come back in  ,"['a', 'simpl', 'advic', 'for', 'mahama', 'all', 'is', 'not', 'lost', 'conced', 'peac', 'and', 'chill', 'if', 'ghanaian', 'will', ""you'll"", 'come', 'back', 'in']"
88947,@JDMahama better luck next time bossu. I know you will surely return Ã°Å¸ËâÃ°Å¸Â¤Â£Ã°Å¸Ëâ,John,1.0,mahama better luck next time bossu i know you will surely return ,"['mahama', 'better', 'luck', 'next', 'time', 'bossu', 'i', 'know', 'you', 'will', 'sure', 'return']"
88948,"Congratulation to @JDMahama, sir you ran a good race, and bridged the gap from 2016, the NDC is in a stronger positÃ¢â¬Â¦ https://t.co/oFjJ9djE6Q",John,1.0,congratulation to mahama sir you ran a good race and bridged the gap from  the ndc is in a stronger posit ,"['congratul', 'to', 'mahama', 'sir', 'you', 'ran', 'a', 'good', 'race', 'and', 'bridg', 'the', 'gap', 'from', 'the', 'ndc', 'is', 'in', 'a', 'stronger', 'posit']"
88966,@JDMahama 's greed and thirst for power will be his undoing. You're relatively younger and had more years to contesÃ¢â¬Â¦ https://t.co/RJF86zO0nT,John,1.0,mahama 's greed and thirst for power will be his undoing you're relatively younger and had more years to contes ,"['mahama', 's', 'greed', 'and', 'thirst', 'for', 'power', 'will', 'be', 'hi', 'undo', ""you'r"", 'rel', 'younger', 'and', 'had', 'more', 'year', 'to', 'cont']"
89281,"@JDMahama 
...lastly,
May God bless you and bless our homeland GhanaÃ°Å¸â¡Â¬Ã°Å¸â¡Â­Ã°Å¸â¡Â¬Ã°Å¸â¡Â­ as well. We love you very much Mr President",John,1.0,"mahama 
lastly
may god bless you and bless our homeland ghana as well we love you very much mr president","['mahama', 'lastli', 'may', 'god', 'bless', 'you', 'and', 'bless', 'our', 'homeland', 'ghana', 'as', 'well', 'we', 'love', 'you', 'veri', 'much', 'mr', 'presid']"
89443,"@JDMahama Former Prez Mahama, I know you are a very God fearing and humble man. Please you have to come out immediaÃ¢â¬Â¦ https://t.co/XDjNsnHH1p",John,1.0,mahama former prez mahama i know you are a very god fearing and humble man please you have to come out immedia ,"['mahama', 'former', 'prez', 'mahama', 'i', 'know', 'you', 'are', 'a', 'veri', 'god', 'fear', 'and', 'humbl', 'man', 'pleas', 'you', 'have', 'to', 'come', 'out', 'immedia']"
89482,@JDMahama please draw the youth back for us we need them......its not the best please......if after the verdict theÃ¢â¬Â¦ https://t.co/QpfiGyg6zC,John,1.0,mahama please draw the youth back for us we need themits not the best pleaseif after the verdict the ,"['mahama', 'pleas', 'draw', 'the', 'youth', 'back', 'for', 'us', 'we', 'need', 'themit', 'not', 'the', 'best', 'pleaseif', 'after', 'the', 'verdict', 'the']"
89866,"@JDMahama We pray for long life, good health and excellent decendment of the God will to lead...if indeed you emerge winner Daddy.",John,1.0,mahama we pray for long life good health and excellent decendment of the god will to leadif indeed you emerge winner daddy,"['mahama', 'we', 'pray', 'for', 'long', 'life', 'good', 'health', 'and', 'excel', 'decend', 'of', 'the', 'god', 'will', 'to', 'leadif', 'inde', 'you', 'emerg', 'winner', 'daddi']"
89995,@JDMahama But they haven't declared anything ..jm please we beg u take this slow ...Ghana is for all of us.    We dÃ¢â¬Â¦ https://t.co/fOagv9N273,John,1.0,mahama but they haven't declared anything jm please we beg u take this slow ghana is for all of us    we d ,"['mahama', 'but', 'they', ""haven't"", 'declar', 'anyth', 'jm', 'pleas', 'we', 'beg', 'u', 'take', 'thi', 'slow', 'ghana', 'is', 'for', 'all', 'of', 'us', 'we', 'd']"
90042,"@JDMahama I'm wishing you the best of luck Sir, Great John !",John,1.0,mahama i'm wishing you the best of luck sir great john ,"['mahama', ""i'm"", 'wish', 'you', 'the', 'best', 'of', 'luck', 'sir', 'great', 'john']"
90104,@JDMahama Great win to you,John,1.0,mahama great win to you,"['mahama', 'great', 'win', 'to', 'you']"
90277,@tv3_ghana Then @jdmahama will surely win. Very big win Ã°Å¸â¢ï¿½,John,1.0, then mahama will surely win very big win ,"['then', 'mahama', 'will', 'sure', 'win', 'veri', 'big', 'win']"
90646,@dwantoah @juss_225 @JDMahama Thank u u so wisee,John,1.0,  mahama thank u u so wisee,"['mahama', 'thank', 'u', 'u', 'so', 'wise']"
92436,"@JDMahama Thank you very much for this decision. Indeed, you have once again proven to us that you're a leader parÃ¢â¬Â¦ https://t.co/jOMKLRBcMY",John,1.0,mahama thank you very much for this decision indeed you have once again proven to us that you're a leader par ,"['mahama', 'thank', 'you', 'veri', 'much', 'for', 'thi', 'decis', 'inde', 'you', 'have', 'onc', 'again', 'proven', 'to', 'us', 'that', ""you'r"", 'a', 'leader', 'par']"
92821,"@JDMahama God bless you papa, real change is coming Infact it has already come you are the best choice #2",John,1.0,mahama god bless you papa real change is coming infact it has already come you are the best choice #,"['mahama', 'god', 'bless', 'you', 'papa', 'real', 'chang', 'is', 'come', 'infact', 'it', 'ha', 'alreadi', 'come', 'you', 'are', 'the', 'best', 'choic']"
92835,John Mahama didn't change. But he just woke up for a good leadership to make things more easier for us @JDMahamaÃ¢â¬Â¦ https://t.co/2eVeNYJq1v,John,1.0,john mahama didn't change but he just woke up for a good leadership to make things more easier for us mahama ,"['john', 'mahama', ""didn't"", 'chang', 'but', 'he', 'just', 'woke', 'up', 'for', 'a', 'good', 'leadership', 'to', 'make', 'thing', 'more', 'easier', 'for', 'us', 'mahama']"
92926,"@amec2__ @odro @sadat_razak @GabbyDarko @JDMahama  is master class visionary powerful ,wise ,smart and intelligentÃ¢â¬Â¦ https://t.co/scijo1S95F",John,1.0,    mahama  is master class visionary powerful wise smart and intelligent ,"['mahama', 'is', 'master', 'class', 'visionari', 'power', 'wise', 'smart', 'and', 'intellig']"
92967,@CoachOpeele @JDMahama The love is deep. Grandma wants a better future for us. God bless her,John,1.0, mahama the love is deep grandma wants a better future for us god bless her,"['mahama', 'the', 'love', 'is', 'deep', 'grandma', 'want', 'a', 'better', 'futur', 'for', 'us', 'god', 'bless', 'her']"
92993,@kwekuaboagye5 @FiazorliEric @anthoniahavor @Citi973 @JDMahama @OfficialNDCGh Yes we do... I benefitted as well,John,1.0,    mahama ndc yes we do i benefitted as well,"['mahama', 'ndc', 'ye', 'we', 'do', 'i', 'benefit', 'as', 'well']"
93139,"The man @JDMahama. 
Ghana's best president in 4 years; who's returning after Dec 7th, 2020 to make Ghana better &amp; bÃ¢â¬Â¦ https://t.co/6qHFhNer0E",John,1.0,"the man mahama 
ghana's best president in  years; who's returning after dec th  to make ghana better  b ","['the', 'man', 'mahama', ""ghana'"", 'best', 'presid', 'in', 'year', ""who'"", 'return', 'after', 'dec', 'th', 'to', 'make', 'ghana', 'better', 'b']"
93735,@JDMahama It shall be over soon. Take heart Ghanaians are are waiting to show you their love for been patriotic toÃ¢â¬Â¦ https://t.co/hrvIqQ78Kd,John,1.0,mahama it shall be over soon take heart ghanaians are are waiting to show you their love for been patriotic to ,"['mahama', 'it', 'shall', 'be', 'over', 'soon', 'take', 'heart', 'ghanaian', 'are', 'are', 'wait', 'to', 'show', 'you', 'their', 'love', 'for', 'been', 'patriot', 'to']"
93795,#JohnMahama2020 vote John Mahama @JDMahama for free primary Health care and four month free maternity care . https://t.co/n9rNN4u2Ap,John,1.0,#johnmahama vote john mahama mahama for free primary health care and four month free maternity care  ,"['#johnmahama', 'vote', 'john', 'mahama', 'mahama', 'for', 'free', 'primari', 'health', 'care', 'and', 'four', 'month', 'free', 'matern', 'care']"
94096,@KimathiRawlings Nothing is impossible. Just hold faith and donÃ¢â¬â¢t forget God knows best @JDMahama inspiration verseÃ¢â¬Â¦ https://t.co/kKsuyfMT7c,John,1.0, nothing is impossible just hold faith and dont forget god knows best mahama inspiration verse ,"['noth', 'is', 'imposs', 'just', 'hold', 'faith', 'and', 'dont', 'forget', 'god', 'know', 'best', 'mahama', 'inspir', 'vers']"
94111,"Under @JDMahama, Manasseh and Anas Aremeyaw Anas operated freely without oppression and fear for their lives. TodayÃ¢â¬Â¦ https://t.co/t4K0MPZJZ4",John,1.0,under mahama manasseh and anas aremeyaw anas operated freely without oppression and fear for their lives today ,"['under', 'mahama', 'manasseh', 'and', 'ana', 'aremeyaw', 'ana', 'oper', 'freeli', 'without', 'oppress', 'and', 'fear', 'for', 'their', 'live', 'today']"
94218,"@JDMahama Our hearts are full of your good leadership and vision,And only reward is to vote #2",John,1.0,mahama our hearts are full of your good leadership and visionand only reward is to vote #,"['mahama', 'our', 'heart', 'are', 'full', 'of', 'your', 'good', 'leadership', 'and', 'visionand', 'onli', 'reward', 'is', 'to', 'vote']"
94594,"I love my Flagbearer @JDMahama
.
Tell a friend to tell another friend.

Go for more
The best is #2 on the ballot.
https://t.co/fCvyiLTdWy",John,1.0,"i love my flagbearer mahama

tell a friend to tell another friend

go for more
the best is # on the ballot
","['i', 'love', 'my', 'flagbear', 'mahama', 'tell', 'a', 'friend', 'to', 'tell', 'anoth', 'friend', 'go', 'for', 'more', 'the', 'best', 'is', 'on', 'the', 'ballot']"
94630,"Vote #2 for the Big Push, Free primary health care, 1 million jobs and many more, National Apprenticeship Program aÃ¢â¬Â¦ https://t.co/1rrnZGXQBo",John,1.0,vote # for the big push free primary health care  million jobs and many more national apprenticeship program a ,"['vote', 'for', 'the', 'big', 'push', 'free', 'primari', 'health', 'care', 'million', 'job', 'and', 'mani', 'more', 'nation', 'apprenticeship', 'program', 'a']"
94686,@CoachOpeele @JDMahama Aww Sir the same way thing here ooo. They made us look foolish but they lie bad,John,1.0, mahama aww sir the same way thing here ooo they made us look foolish but they lie bad,"['mahama', 'aww', 'sir', 'the', 'same', 'way', 'thing', 'here', 'ooo', 'they', 'made', 'us', 'look', 'foolish', 'but', 'they', 'lie', 'bad']"
94693,@JDMahama Great men exist. I wish you success in the upcoming election. With all I know you for if I was a citizen I would vote you twice.,John,1.0,mahama great men exist i wish you success in the upcoming election with all i know you for if i was a citizen i would vote you twice,"['mahama', 'great', 'men', 'exist', 'i', 'wish', 'you', 'success', 'in', 'the', 'upcom', 'elect', 'with', 'all', 'i', 'know', 'you', 'for', 'if', 'i', 'wa', 'a', 'citizen', 'i', 'would', 'vote', 'you', 'twice']"
161,"Nipa y3 aa anka JDM had over 6million votes, after all the utility bills subsidies by @NAkufoAddo
#NipaY3Forking",John,-1.0,"nipa y aa anka jdm had over million votes after all the utility bills subsidies by nana
","['nipa', 'y', 'aa', 'anka', 'jdm', 'had', 'over', 'million', 'vote', 'after', 'all', 'the', 'util', 'bill', 'subsidi', 'by', 'nana']"
180,@TruthFreema @AOuattara_PRCI @NAkufoAddo You have carried your bleeding to this platform too..NDC de3333 100yrs in opposition,John,-1.0,  nana you have carried your bleeding to this platform toondc de yrs in opposition,"['nana', 'you', 'have', 'carri', 'your', 'bleed', 'to', 'thi', 'platform', 'toondc', 'de', 'yr', 'in', 'opposit']"
1667,"I wonder why these politicians don't accept defeat and why they always think their defeat is always a cheat.

I stiÃ¢â¬Â¦ https://t.co/pFZx6NoFoy",John,-1.0,"i wonder why these politicians don't accept defeat and why they always think their defeat is always a cheat

i sti ","['i', 'wonder', 'whi', 'these', 'politician', ""don't"", 'accept', 'defeat', 'and', 'whi', 'they', 'alway', 'think', 'their', 'defeat', 'is', 'alway', 'a', 'cheat', 'i', 'sti']"
5134,@Manuel937638521 @onemostross @NAkufoAddo Herh suffering u paa nana addo has not done best but mahama apuu like gum.  He brought hell to gh,John,-1.0,  nana herh suffering u paa nana addo has not done best but mahama apuu like gum  he brought hell to gh,"['nana', 'herh', 'suffer', 'u', 'paa', 'nana', 'addo', 'ha', 'not', 'done', 'best', 'but', 'mahama', 'apuu', 'like', 'gum', 'he', 'brought', 'hell', 'to', 'gh']"
8137,@Emmanuelatta101 @NAkufoAddo What is corrupt more than airbus hypocrites world corruption Mahama mumu ndc party,John,-1.0, nana what is corrupt more than airbus hypocrites world corruption mahama mumu ndc party,"['nana', 'what', 'is', 'corrupt', 'more', 'than', 'airbu', 'hypocrit', 'world', 'corrupt', 'mahama', 'mumu', 'ndc', 'parti']"
10111,@RudolfKwame @NAkufoAddo @YouTube @samini_dagaati This corruption tag that NDC dead goat are trying so hard to tagÃ¢â¬Â¦ https://t.co/jdewHchNKQ,John,-1.0, nana   this corruption tag that ndc dead goat are trying so hard to tag ,"['nana', 'thi', 'corrupt', 'tag', 'that', 'ndc', 'dead', 'goat', 'are', 'tri', 'so', 'hard', 'to', 'tag']"
18585,@AnnanPerry @NAkufoAddo Only stupid and foolish people side with Martin Amidu... an NDC man who did nothing for theÃ¢â¬Â¦ https://t.co/5hBfSYZuzF,John,-1.0, nana only stupid and foolish people side with martin amidu an ndc man who did nothing for the ,"['nana', 'onli', 'stupid', 'and', 'foolish', 'peopl', 'side', 'with', 'martin', 'amidu', 'an', 'ndc', 'man', 'who', 'did', 'noth', 'for', 'the']"
18850,"@NAkufoAddo when these 2  heads collide, ""you(ndc crooks) better run, better take cover"": FAST TRACK!",John,-1.0,nana when these   heads collide you(ndc crooks) better run better take cover: fast track,"['nana', 'when', 'these', 'head', 'collid', 'you', 'ndc', 'crook', 'better', 'run', 'better', 'take', 'cover', 'fast', 'track']"
20842,"The former president Mahama and the Ndc must bow in shame....Ã°Å¸âÂ£Ã¯Â¸ï¿½

Shallow minded greedy politicians!!

#SayNoToMahama https://t.co/ufCEaBN2eZ",John,-1.0,"the former president mahama and the ndc must bow in shame

shallow minded greedy politicians

 ","['the', 'former', 'presid', 'mahama', 'and', 'the', 'ndc', 'must', 'bow', 'in', 'shame', 'shallow', 'mind', 'greedi', 'politician']"
48913,@GhanaSocialUni @NAkufoAddo And I knew only illiterates have  been deceived by JMs nonsensical promises,John,-1.0, nana and i knew only illiterates have  been deceived by jms nonsensical promises,"['nana', 'and', 'i', 'knew', 'onli', 'illiter', 'have', 'been', 'deceiv', 'by', 'jm', 'nonsens', 'promis']"
49745,@Citi973 @NAkufoAddo @jnyabor NDC all they know is lies and riot !,John,-1.0, nana  ndc all they know is lies and riot ,"['nana', 'ndc', 'all', 'they', 'know', 'is', 'lie', 'and', 'riot']"
72856,@JDMahama Masa u are wasting your time,John,-1.0,mahama masa u are wasting your time,"['mahama', 'masa', 'u', 'are', 'wast', 'your', 'time']"
72868,"@JDMahama Do u know wat hate about u, in fact when u talk about job, i ask myself how many jobs did u create during the ur time in office",John,-1.0,mahama do u know wat hate about u in fact when u talk about job i ask myself how many jobs did u create during the ur time in office,"['mahama', 'do', 'u', 'know', 'wat', 'hate', 'about', 'u', 'in', 'fact', 'when', 'u', 'talk', 'about', 'job', 'i', 'ask', 'myself', 'how', 'mani', 'job', 'did', 'u', 'creat', 'dure', 'the', 'ur', 'time', 'in', 'offic']"
72870,@JDMahama Desperation paaa now,John,-1.0,mahama desperation paaa now,"['mahama', 'desper', 'paaa', 'now']"
72875,@JDMahama I failed my wassce becos of DUMSOR in 2016 and u want my vote again .....ahh GOD FOR PUNISH ME IF I VOTE TO EVIL LIKE U,John,-1.0,mahama i failed my wassce becos of dumsor in  and u want my vote again ahh god for punish me if i vote to evil like u,"['mahama', 'i', 'fail', 'my', 'wassc', 'beco', 'of', 'dumsor', 'in', 'and', 'u', 'want', 'my', 'vote', 'again', 'ahh', 'god', 'for', 'punish', 'me', 'if', 'i', 'vote', 'to', 'evil', 'like', 'u']"
72876,"@JDMahama Masa you better think about how you are going to cry when your second defeat is announced.. Mmtchhew , asÃ¢â¬Â¦ https://t.co/P7QPYJc9dS",John,-1.0,mahama masa you better think about how you are going to cry when your second defeat is announced mmtchhew  as ,"['mahama', 'masa', 'you', 'better', 'think', 'about', 'how', 'you', 'are', 'go', 'to', 'cri', 'when', 'your', 'second', 'defeat', 'is', 'announc', 'mmtchhew', 'as']"
72877,"@CheEsquire @JDMahama n the @OfficialNDCGh sent Ghana to HIPC long ago... As at April 2015, Ghana was on this list.Ã¢â¬Â¦ https://t.co/UeCM533EHm",John,-1.0, mahama n the ndc sent ghana to hipc long ago as at april  ghana was on this list ,"['mahama', 'n', 'the', 'ndc', 'sent', 'ghana', 'to', 'hipc', 'long', 'ago', 'as', 'at', 'april', 'ghana', 'wa', 'on', 'thi', 'list']"
72883,@JDMahama came to rob Ghana https://t.co/kly5AddIvy,John,-1.0,mahama came to rob ghana ,"['mahama', 'came', 'to', 'rob', 'ghana']"
72889,@Rasta4NDC @JDMahama Which is your lies I just exposedÃ°Å¸â¢âÃ°Å¸â¢âÃ°Å¸â¢â?,John,-1.0, mahama which is your lies i just exposed,"['mahama', 'which', 'is', 'your', 'lie', 'i', 'just', 'expos']"
72891,"@esewoara_20 @Teabrea94147551 @JDMahama Do u feed from gutter's,respect urself",John,-1.0,  mahama do u feed from gutter'srespect urself,"['mahama', 'do', 'u', 'feed', 'from', ""gutter'srespect"", 'urself']"
72892,"@JDMahama Say No to conman John Mahama. 
4more 4Nana  to do more for you.",John,-1.0,"mahama say no to conman john mahama 
more nana  to do more for you","['mahama', 'say', 'no', 'to', 'conman', 'john', 'mahama', 'more', 'nana', 'to', 'do', 'more', 'for', 'you']"
72893,@NDagaati @JDMahama The reality u cant defend ???,John,-1.0, mahama the reality u cant defend ,"['mahama', 'the', 'realiti', 'u', 'cant', 'defend']"
72894,@NDagaati @JDMahama Bredda u just rubbishing urself excuse my language but none of what u said was a add up it wasÃ¢â¬Â¦ https://t.co/SsaKWGTv3n,John,-1.0, mahama bredda u just rubbishing urself excuse my language but none of what u said was a add up it was ,"['mahama', 'bredda', 'u', 'just', 'rubbish', 'urself', 'excus', 'my', 'languag', 'but', 'none', 'of', 'what', 'u', 'said', 'wa', 'a', 'add', 'up', 'it', 'wa']"
72895,@Rasta4NDC @JDMahama Yep I deal reality and hate peoples who lied and steal from the Poor like what ur party and thÃ¢â¬Â¦ https://t.co/AkZ6u1Kpgm,John,-1.0, mahama yep i deal reality and hate peoples who lied and steal from the poor like what ur party and th ,"['mahama', 'yep', 'i', 'deal', 'realiti', 'and', 'hate', 'peopl', 'who', 'lie', 'and', 'steal', 'from', 'the', 'poor', 'like', 'what', 'ur', 'parti', 'and', 'th']"
72897,@Rasta4NDC @JDMahama Ã°Å¸ËâÃ°Å¸ËâÃ°Å¸ËâYou claim your Mahama is a Pan-Afrikanist and IÃ¢â¬â¢m giving you hard facts that doesnÃ¢â¬â¢t make hÃ¢â¬Â¦ https://t.co/3dC6OwEKOQ,John,-1.0, mahama you claim your mahama is a pan-afrikanist and im giving you hard facts that doesnt make h ,"['mahama', 'you', 'claim', 'your', 'mahama', 'is', 'a', 'pan-afrikanist', 'and', 'im', 'give', 'you', 'hard', 'fact', 'that', 'doesnt', 'make', 'h']"
72902,@Rasta4NDC @JDMahama What you just posted here means nothing king.and who are  the Pan-Afrikanist demselfÃ°Å¸â¢âÃ°Å¸â¢âwhat didÃ¢â¬Â¦ https://t.co/wtb322yoGM,John,-1.0, mahama what you just posted here means nothing kingand who are  the pan-afrikanist demselfwhat did ,"['mahama', 'what', 'you', 'just', 'post', 'here', 'mean', 'noth', 'kingand', 'who', 'are', 'the', 'pan-afrikanist', 'demselfwhat', 'did']"
72905,@Rasta4NDC @BigDaddyCee7 @JDMahama People that lack senses of reasoning rationally talk and analyse national issuesÃ¢â¬Â¦ https://t.co/wKZAHLL4gl,John,-1.0,  mahama people that lack senses of reasoning rationally talk and analyse national issues ,"['mahama', 'peopl', 'that', 'lack', 'sens', 'of', 'reason', 'ration', 'talk', 'and', 'analys', 'nation', 'issu']"
72907,@Rasta4NDC @JDMahama Which party took Ghana to the IMF? Which party sold our Gold mines? Which party sold all the fÃ¢â¬Â¦ https://t.co/czOqsOBO9U,John,-1.0, mahama which party took ghana to the imf which party sold our gold mines which party sold all the f ,"['mahama', 'which', 'parti', 'took', 'ghana', 'to', 'the', 'imf', 'which', 'parti', 'sold', 'our', 'gold', 'mine', 'which', 'parti', 'sold', 'all', 'the', 'f']"
72910,@NobleSo82936007 @BigDaddyCee7 @JDMahama All u mention is propaganda lie not and lets keep our vibes interactive nÃ¢â¬Â¦ https://t.co/s6wKZ1MhNc,John,-1.0,  mahama all u mention is propaganda lie not and lets keep our vibes interactive n ,"['mahama', 'all', 'u', 'mention', 'is', 'propaganda', 'lie', 'not', 'and', 'let', 'keep', 'our', 'vibe', 'interact', 'n']"
